,rd_seg_id,marker_id,rd_seg_dsc,geometry,centroid,lati,long,area_m2,bay_id,status
5430,20152,C850,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.967011009644 -37.810351968998, 144.966953381922 -37.810368765977, 144.966942807264 -37.810345932319, 144.96700043497 -37.810329135345, 144.967011009644 -37.810351968998)))",POINT (144.9669769084502 -37.81034895066031),-37.810348950660305,144.9669769084502,8.948660738237082,,Unknown
5431,20152,C874,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966947173722 -37.81021412047, 144.966889546071 -37.810230918321, 144.966878776331 -37.810207661341, 144.966936403941 -37.810190864395, 144.966947173722 -37.81021412047)))",POINT (144.9669129748601 -37.81021089119273),-37.81021089119273,144.9669129748601,9.11431614600723,,Unknown
5432,20152,C870,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966957943485 -37.810237377445, 144.966900315842 -37.8102541744, 144.966889546071 -37.810230918321, 144.966947173722 -37.81021412047, 144.966957943485 -37.810237377445)))",POINT (144.9669237449368 -37.81023414759908),-37.810234147599076,144.9669237449368,9.11432116339217,,Unknown
5433,20152,844E,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.96711258015 -37.810345447962, 144.967090140602 -37.810351869853, 144.967066636117 -37.810300170875, 144.967088903915 -37.810293798291, 144.96711258015 -37.810345447962)))",POINT (144.9670895803009 -37.81032285484451),-37.81032285484451,144.96708958030086,7.825489665790305,,Unknown
5434,20152,C878,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966936403941 -37.810190864395, 144.966878776331 -37.810207661341, 144.966868006597 -37.81018440436, 144.966925634191 -37.810167607419, 144.966936403941 -37.810190864395)))",POINT (144.9669022052652 -37.81018763437931),-37.81018763437931,144.9669022052652,9.11443473055426,,Unknown
5435,20001,C2636,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971614470107 -37.809516887723, 144.971638594016 -37.8095098253, 144.971659823927 -37.809555468864, 144.971635700004 -37.80956253129, 144.971614470107 -37.809516887723)))",POINT (144.9716371470145 -37.80953617829638),-37.809536178296376,144.97163714701452,7.495956443761809,,Unknown
5436,20001,C2642,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971537909752 -37.809539301402, 144.971562360033 -37.809532142785, 144.971583588742 -37.809577787242, 144.971559138472 -37.809584944962, 144.971537909752 -37.809539301402)))",POINT (144.9715607492576 -37.80955854402885),-37.809558544028846,144.9715607492576,7.59740612009011,,Unknown
5437,20001,C2638,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971586810285 -37.809524985063, 144.971614470107 -37.809516887723, 144.971635700004 -37.80956253129, 144.971608039031 -37.809570628615, 144.971586810285 -37.809524985063)))",POINT (144.9716112549368 -37.80954375830663),-37.80954375830663,144.9716112549368,8.594755446596348,,Unknown
5438,20001,C2664,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971163928625 -37.809648793155, 144.971193192539 -37.809640234214, 144.971213924336 -37.809686015262, 144.971185158275 -37.809694436795, 144.971163928625 -37.809648793155)))",POINT (144.97118902076 -37.80966730504593),-37.809667305045934,144.97118902075997,9.014518345180129,,Unknown
5439,20001,C2644,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971472632708 -37.809558411037, 144.971498948274 -37.809550706912, 144.971520176947 -37.809596351379, 144.971493861367 -37.809604055509, 144.971472632708 -37.809558411037)))",POINT (144.9714964048249 -37.80957738121133),-37.809577381211334,144.97149640482493,8.177062745694705,,Unknown
5440,20152,880E,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.967017875375 -37.810138850154, 144.966996138842 -37.810145070587, 144.966949076298 -37.810041689686, 144.966970523165 -37.810035551675, 144.967017875375 -37.810138850154)))",POINT (144.9669834561687 -37.81009040597716),-37.810090405977164,144.96698345616866,15.117291250252531,,Unknown
5441,20001,C2640,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971562360033 -37.809532142785, 144.971586810285 -37.809524985063, 144.971608039031 -37.809570628615, 144.971583588742 -37.809577787242, 144.971562360033 -37.809532142785)))",POINT (144.9715851995168 -37.80955138599924),-37.809551385999235,144.97158519951677,7.597404989653334,,Unknown
5442,20001,C2716,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970562577257 -37.80982483013, 144.970588691457 -37.809817185822, 144.970610279188 -37.809862724889, 144.970583782512 -37.809870481565, 144.970562577257 -37.80982483013)))",POINT (144.9705863585228 -37.80984386087611),-37.809843860876114,144.9705863585228,8.173834295951302,,Unknown
5443,20001,C2660,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971193192539 -37.809640234214, 144.971221956504 -37.809631805433, 144.971243181817 -37.80967744268, 144.971213924336 -37.809686015262, 144.971193192539 -37.809640234214)))",POINT (144.9712180935567 -37.80965893914171),-37.80965893914171,144.9712180935567,9.013996501486869,,Unknown
5444,20001,C2712,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970588691457 -37.809817185822, 144.970614806812 -37.809809540627, 144.970636393422 -37.80985507967, 144.970610279188 -37.809862724889, 144.970588691457 -37.809817185822)))",POINT (144.9706125426379 -37.80983613261473),-37.809836132614734,144.97061254263787,8.114603898640112,,Unknown
5445,20001,C2704,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970640921027 -37.809801895407, 144.970667035211 -37.809794251081, 144.97068862185 -37.809839790115, 144.970662507651 -37.809847434445, 144.970640921027 -37.809801895407)))",POINT (144.9706647714358 -37.80982084276415),-37.80982084276415,144.9706647714358,8.114296870058643,,Unknown
5446,20001,C2696,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970736955883 -37.809773781842, 144.970770188878 -37.809764053189, 144.970791039307 -37.809809807516, 144.970757992933 -37.809819481715, 144.970736955883 -37.809773781842)))",POINT (144.9707640344161 -37.8097917596178),-37.809791759617795,144.97076403441608,10.29732417330053,,Unknown
5447,20001,C2668,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971134664681 -37.809657352989, 144.971163928625 -37.809648793155, 144.971185155042 -37.809694430431, 144.971155894314 -37.809702996635, 144.971134664681 -37.809657352989)))",POINT (144.9711599103082 -37.80967589337414),-37.80967589337414,144.9711599103082,9.091502269562461,,Unknown
5448,20001,C2720,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970495726398 -37.80984440053, 144.970521840612 -37.809836756238, 144.970543428306 -37.809882295315, 144.970516931617 -37.809890051976, 144.970495726398 -37.80984440053)))",POINT (144.9705195076524 -37.80986343128932),-37.809863431289315,144.9705195076524,8.173837437375244,,Unknown
5449,20001,C2656,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.97128437698 -37.809613524471, 144.971309499449 -37.809606169315, 144.971331089869 -37.8096517074, 144.971305605561 -37.809659168072, 144.97128437698 -37.809613524471)))",POINT (144.9713076684826 -37.80963269661283),-37.80963269661283,144.97130766848258,7.862460238827467,,Unknown
5450,20001,C2672,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971106392147 -37.809665629807, 144.971134664681 -37.809657352989, 144.971155894314 -37.809702996635, 144.97112762063 -37.809711273437, 144.971106392147 -37.809665629807)))",POINT (144.9711311430219 -37.8096843133476),-37.809684313347596,144.97113114302195,8.785165533573927,,Unknown
5451,20001,C2652,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971334623049 -37.809598814174, 144.971359745483 -37.809591459908, 144.97138133593 -37.809636997985, 144.971356212347 -37.809644352235, 144.971334623049 -37.809598814174)))",POINT (144.9713579792883 -37.80961790622273),-37.80961790622273,144.97135797928826,7.806305424594485,,Unknown
5452,20001,C2676,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970972125303 -37.809704936285, 144.970999413111 -37.809696948032, 144.971020641535 -37.809742591679, 144.970993353712 -37.809750579937, 144.970972125303 -37.809704936285)))",POINT (144.9709963834162 -37.80972376398538),-37.80972376398538,144.9709963834162,8.478969719615067,,Unknown
5453,20001,C2708,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970614806812 -37.809809540627, 144.970640921027 -37.809801895407, 144.970662507651 -37.809847434445, 144.970636393422 -37.80985507967, 144.970614806812 -37.809809540627)))",POINT (144.970638657229 -37.80982848753935),-37.80982848753935,144.97063865722896,8.114421505723415,,Unknown
5454,20001,C2654,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971309499449 -37.809606169315, 144.971334623049 -37.809598814174, 144.971356212347 -37.809644352235, 144.971331089869 -37.8096517074, 144.971309499449 -37.809606169315)))",POINT (144.9713328560944 -37.80962526063784),-37.809625260637844,144.9713328560944,7.806430042769666,,Unknown
5455,20001,C2648,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971425053509 -37.809572340957, 144.971448500747 -37.80956547599, 144.971469730553 -37.809611119584, 144.971446282167 -37.809617984536, 144.971425053509 -37.809572340957)))",POINT (144.971447391833 -37.80959173042578),-37.80959173042578,144.971447391833,7.285911178985405,,Unknown
5456,20001,C2650,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971398538702 -37.809580102914, 144.971425053509 -37.809572340957, 144.971446282167 -37.809617984536, 144.971419768481 -37.809625746516, 144.971398538702 -37.809580102914)))",POINT (144.9714224106346 -37.80959904359494),-37.809599043594936,144.97142241063457,8.238643413399352,,Unknown
5457,20001,C2700,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.97070640689 -37.809782724953, 144.970736955883 -37.809773781842, 144.970757992933 -37.809819481715, 144.970727635154 -37.809828368649, 144.97070640689 -37.809782724953)))",POINT (144.9707322366626 -37.80980106537926),-37.80980106537926,144.97073223666257,9.462622301334523,,Unknown
5458,20001,C2692,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970770188878 -37.809764053189, 144.97080120202 -37.80975533254, 144.970822275329 -37.809800663544, 144.970791039307 -37.809809807516, 144.970770188878 -37.809764053189)))",POINT (144.9707961790141 -37.80978251437791),-37.80978251437791,144.9707961790141,9.615266636886656,,Unknown
5459,20001,C2646,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971448500747 -37.80956547599, 144.971472632708 -37.809558411037, 144.971493861367 -37.809604055509, 144.971469730553 -37.809611119584, 144.971448500747 -37.80956547599)))",POINT (144.9714711812644 -37.80958476530807),-37.809584765308074,144.9714711812644,7.498308109820483,,Unknown
5460,20001,C2658,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971259253396 -37.8096208787, 144.97128437698 -37.809613524471, 144.971305605561 -37.809659168072, 144.971280483073 -37.809666523226, 144.971259253396 -37.8096208787)))",POINT (144.9712824296609 -37.80964002354326),-37.80964002354326,144.97128242966093,7.80642898335978,,Unknown
5461,20001,C2732,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970310496836 -37.809898625516, 144.97033553587 -37.809891296168, 144.970357122352 -37.809936834356, 144.970332084415 -37.809944164628, 144.970310496836 -37.809898625516)))",POINT (144.9703338097766 -37.80991773009396),-37.809917730093964,144.97033380977658,7.780063986744739,,Unknown
5462,20001,C2744,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970197805576 -37.809931615356, 144.970222856108 -37.809924281725, 144.970244444799 -37.80996981997, 144.970219393118 -37.809977153586, 144.970197805576 -37.809931615356)))",POINT (144.9702211249864 -37.80995071780701),-37.809950717807006,144.9702211249864,7.78398916505151,,Unknown
5463,20001,C2760,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970058251063 -37.80997246797, 144.970083574128 -37.809965055258, 144.970105159313 -37.810010594369, 144.970079880858 -37.810017995238, 144.970058251063 -37.80997246797)))",POINT (144.9700817131523 -37.80999152160896),-37.80999152160896,144.9700817131523,7.861670650336557,,Unknown
5464,20001,C2768,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.97000671402 -37.809987555582, 144.970032532919 -37.809979997328, 144.970054120346 -37.810025536486, 144.970028245332 -37.8100331109, 144.97000671402 -37.809987555582)))",POINT (144.9700304070582 -37.8100065582949),-37.8100065582949,144.97003040705818,8.031338739070618,,Unknown
5465,20001,C2756,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970083574128 -37.809965055258, 144.970109799934 -37.80995740397, 144.970131373236 -37.810002921243, 144.970105159313 -37.810010594369, 144.970083574128 -37.809965055258)))",POINT (144.9701074754935 -37.80998399382703),-37.80998399382703,144.97010747549348,8.143412849378143,,Unknown
5466,20001,C2736,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970286363528 -37.809905690204, 144.970310496836 -37.809898625516, 144.970332084415 -37.809944164628, 144.970307951093 -37.809951229321, 144.970286363528 -37.809905690204)))",POINT (144.9703092239691 -37.80992492741952),-37.80992492741952,144.97030922396905,7.498878280243075,,Unknown
5467,20001,C2764,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970032532919 -37.809979997328, 144.970058251063 -37.80997246797, 144.970079880858 -37.810017995238, 144.970054120346 -37.810025536486, 144.970032532919 -37.809979997328)))",POINT (144.9700561992668 -37.80999900546354),-37.80999900546354,144.97005619926682,7.99801684838334,,Unknown
5468,20001,C2740,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970222856108 -37.809924281725, 144.970247953779 -37.809917093089, 144.970269534114 -37.809962439235, 144.970244444799 -37.80996981997, 144.970222856108 -37.809924281725)))",POINT (144.9702461945548 -37.80994342178139),-37.80994342178139,144.97024619455476,7.774626120542323,,Unknown
5469,20001,C2724,Lonsdale Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.970361186304 -37.809883789909, 144.970387264016 -37.809876152227, 144.970408851637 -37.809921691326, 144.970382772874 -37.80992932539, 144.970361186304 -37.809883789909)))",POINT (144.970385018832 -37.80990273957996),-37.80990273957996,144.97038501883205,8.103147317485336,,Unknown
