st_marker_id,status,db_read_time
C6928,Unoccupied,2021-08-28 02:51:38.776473
C7178,Unoccupied,2021-08-28 02:51:38.776473
C6954,Unoccupied,2021-08-28 02:51:38.776473
8877W,Unoccupied,2021-08-28 02:51:38.776473
11521S,Unoccupied,2021-08-28 02:51:38.776473
C5430,Unoccupied,2021-08-28 02:51:38.776473
11985W,Unoccupied,2021-08-28 02:51:38.776473
C5550,Unoccupied,2021-08-28 02:51:38.776473
13081S,Present,2021-08-28 02:51:38.776473
7646N,Present,2021-08-28 02:51:38.776473
C5728,Present,2021-08-28 02:51:38.776473
6584N,Present,2021-08-28 02:51:38.776473
C5562,Unoccupied,2021-08-28 02:51:38.776473
C5724,Present,2021-08-28 02:51:38.776473
12545S,Unoccupied,2021-08-28 02:51:38.776473
12013W,Unoccupied,2021-08-28 02:51:38.776473
C7226,Unoccupied,2021-08-28 02:51:38.776473
5826E,Unoccupied,2021-08-28 02:51:38.776473
C6642,Unoccupied,2021-08-28 02:51:38.776473
C6844,Unoccupied,2021-08-28 02:51:38.776473
10189W,Unoccupied,2021-08-28 02:51:38.776473
7656N,Unoccupied,2021-08-28 02:51:38.776473
15006E,Unoccupied,2021-08-28 02:51:38.776473
6051W,Unoccupied,2021-08-28 02:51:38.776473
10117W,Unoccupied,2021-08-28 02:51:38.776473
C6096,Unoccupied,2021-08-28 02:51:38.776473
12912N,Unoccupied,2021-08-28 02:51:38.776473
12549S,Unoccupied,2021-08-28 02:51:38.776473
C6154,Unoccupied,2021-08-28 02:51:38.776473
C5486,Unoccupied,2021-08-28 02:51:38.776473
645W,Present,2021-08-28 02:51:38.776473
C5882,Present,2021-08-28 02:51:38.776473
5816E,Unoccupied,2021-08-28 02:51:38.776473
7558N,Present,2021-08-28 02:51:38.776473
C5738,Present,2021-08-28 02:51:38.776473
6542N,Present,2021-08-28 02:51:38.776473
13028N,Present,2021-08-28 02:51:38.776473
C5552,Unoccupied,2021-08-28 02:51:38.776473
C7152,Unoccupied,2021-08-28 02:51:38.776473
12562N,Unoccupied,2021-08-28 02:51:38.776473
C5922,Present,2021-08-28 02:51:38.776473
C6888,Unoccupied,2021-08-28 02:51:38.776473
5415W,Unoccupied,2021-08-28 02:51:38.776473
11983W,Unoccupied,2021-08-28 02:51:38.776473
C6890,Unoccupied,2021-08-28 02:51:38.776473
C6840,Unoccupied,2021-08-28 02:51:38.776473
10168E,Unoccupied,2021-08-28 02:51:38.776473
C6950,Unoccupied,2021-08-28 02:51:38.776473
7650N,Unoccupied,2021-08-28 02:51:38.776473
789W,Unoccupied,2021-08-28 02:51:38.776473
C6170,Unoccupied,2021-08-28 02:51:38.776473
12534N,Unoccupied,2021-08-28 02:51:38.776473
12569S,Unoccupied,2021-08-28 02:51:38.776473
2529S,Unoccupied,2021-08-28 02:51:38.776473
C5466,Unoccupied,2021-08-28 02:51:38.776473
C6058,Unoccupied,2021-08-28 02:51:38.776473
C5544,Unoccupied,2021-08-28 02:51:38.776473
C5918,Present,2021-08-28 02:51:38.776473
5048E,Unoccupied,2021-08-28 02:51:38.776473
C5542,Unoccupied,2021-08-28 02:51:38.776473
C5546,Unoccupied,2021-08-28 02:51:38.776473
C5568,Unoccupied,2021-08-28 02:51:38.776473
C6106,Unoccupied,2021-08-28 02:51:38.776473
C6966,Unoccupied,2021-08-28 02:51:38.776473
12556N,Unoccupied,2021-08-28 02:51:38.776473
12914N,Present,2021-08-28 02:51:38.776473
8905W,Unoccupied,2021-08-28 02:51:38.776473
15146N,Unoccupied,2021-08-28 02:51:38.776473
4533W,Unoccupied,2021-08-28 02:51:38.776473
12533S,Unoccupied,2021-08-28 02:51:38.776473
12568N,Unoccupied,2021-08-28 02:51:38.776473
C5524,Unoccupied,2021-08-28 02:51:38.776473
15166N,Unoccupied,2021-08-28 02:51:38.776473
12571S,Unoccupied,2021-08-28 02:51:38.776473
12573S,Unoccupied,2021-08-28 02:51:38.776473
11989W,Unoccupied,2021-08-28 02:51:38.776473
12553S,Unoccupied,2021-08-28 02:51:38.776473
5840E,Unoccupied,2021-08-28 02:51:38.776473
C6882,Unoccupied,2021-08-28 02:51:38.776473
C6992,Unoccupied,2021-08-28 02:51:38.776473
5844E,Unoccupied,2021-08-28 02:51:38.776473
7087S,Unoccupied,2021-08-28 02:51:38.776473
12547S,Unoccupied,2021-08-28 02:51:38.776473
12566N,Unoccupied,2021-08-28 02:51:38.776473
C5886,Unoccupied,2021-08-28 02:51:38.776473
11523S,Unoccupied,2021-08-28 02:51:38.776473
C7188,Unoccupied,2021-08-28 02:51:38.776473
2886N,Unoccupied,2021-08-28 02:51:38.776473
C5796,Unoccupied,2021-08-28 02:51:38.776473
C5612,Present,2021-08-28 02:51:38.776473
C7688,Unoccupied,2021-08-28 02:51:38.776473
C7734A,Unoccupied,2021-08-28 02:51:38.776473
12557S,Unoccupied,2021-08-28 02:51:38.776473
C688,Present,2021-08-28 02:51:38.776473
C5494,Unoccupied,2021-08-28 02:51:38.776473
C6166,Unoccupied,2021-08-28 02:51:38.776473
C7158,Unoccupied,2021-08-28 02:51:38.776473
12565S,Unoccupied,2021-08-28 02:51:38.776473
C6112,Unoccupied,2021-08-28 02:51:38.776473
9439S,Present,2021-08-28 02:51:38.776473
C5482,Unoccupied,2021-08-28 02:51:38.776473
7737S,Unoccupied,2021-08-28 02:51:38.776473
C5746,Unoccupied,2021-08-28 02:51:38.776473
7733S,Unoccupied,2021-08-28 02:51:38.776473
C5656,Unoccupied,2021-08-28 02:51:38.776473
11991W,Unoccupied,2021-08-28 02:51:38.776473
5052E,Unoccupied,2021-08-28 02:51:38.776473
C5864,Unoccupied,2021-08-28 02:51:38.776473
C6066,Unoccupied,2021-08-28 02:51:38.776473
C680,Present,2021-08-28 02:51:38.776473
C6282,Unoccupied,2021-08-28 02:51:38.776473
10119W,Present,2021-08-28 02:51:38.776473
C5966,Present,2021-08-28 02:51:38.776473
7667S,Unoccupied,2021-08-28 02:51:38.776473
C5510,Unoccupied,2021-08-28 02:51:38.776473
C5536,Unoccupied,2021-08-28 02:51:38.776473
1920N,Unoccupied,2021-08-28 02:51:38.776473
C5718,Present,2021-08-28 02:51:38.776473
C6300,Present,2021-08-28 02:51:38.776473
C2874,Present,2021-08-28 02:51:38.776473
11522N,Unoccupied,2021-08-28 02:51:38.776473
C7182,Unoccupied,2021-08-28 02:51:38.776473
7723S,Present,2021-08-28 02:51:38.776473
C6102,Unoccupied,2021-08-28 02:51:38.776473
6209W,Unoccupied,2021-08-28 02:51:38.776473
C5946,Unoccupied,2021-08-28 02:51:38.776473
6187W,Unoccupied,2021-08-28 02:51:38.776473
C7168,Unoccupied,2021-08-28 02:51:38.776473
11955W,Unoccupied,2021-08-28 02:51:38.776473
12015W,Unoccupied,2021-08-28 02:51:38.776473
5834E,Unoccupied,2021-08-28 02:51:38.776473
C7114,Unoccupied,2021-08-28 02:51:38.776473
649W,Unoccupied,2021-08-28 02:51:38.776473
C5764,Unoccupied,2021-08-28 02:51:38.776473
C5532,Unoccupied,2021-08-28 02:51:38.776473
C5642,Present,2021-08-28 02:51:38.776473
3938N,Unoccupied,2021-08-28 02:51:38.776473
7567S,Unoccupied,2021-08-28 02:51:38.776473
C5800,Unoccupied,2021-08-28 02:51:38.776473
C5660,Unoccupied,2021-08-28 02:51:38.776473
7673S,Unoccupied,2021-08-28 02:51:38.776473
10155W,Unoccupied,2021-08-28 02:51:38.776473
C7206,Unoccupied,2021-08-28 02:51:38.776473
C8008,Unoccupied,2021-08-28 02:51:38.776473
C5798,Present,2021-08-28 02:51:38.776473
6669S,Unoccupied,2021-08-28 02:51:38.776473
12042E,Unoccupied,2021-08-28 02:51:38.776473
10103W,Unoccupied,2021-08-28 02:51:38.776473
7336E,Unoccupied,2021-08-28 02:51:38.776473
C6868,Unoccupied,2021-08-28 02:51:38.776473
C7718,Unoccupied,2021-08-28 02:51:38.776473
5838E,Unoccupied,2021-08-28 02:51:38.776473
11513S,Unoccupied,2021-08-28 02:51:38.776473
C6424,Unoccupied,2021-08-28 02:51:38.776473
5802E,Unoccupied,2021-08-28 02:51:38.776473
C5506,Unoccupied,2021-08-28 02:51:38.776473
C5702,Unoccupied,2021-08-28 02:51:38.776473
5846E,Unoccupied,2021-08-28 02:51:38.776473
12906N,Present,2021-08-28 02:51:38.776473
C6126,Present,2021-08-28 02:51:38.776473
C6040,Unoccupied,2021-08-28 02:51:38.776473
5125W,Unoccupied,2021-08-28 02:51:38.776473
10193W,Unoccupied,2021-08-28 02:51:38.776473
C6898,Unoccupied,2021-08-28 02:51:38.776473
C5620,Unoccupied,2021-08-28 02:51:38.776473
C6864,Unoccupied,2021-08-28 02:51:38.776473
12905S,Unoccupied,2021-08-28 02:51:38.776473
10153W,Unoccupied,2021-08-28 02:51:38.776473
C5742,Unoccupied,2021-08-28 02:51:38.776473
C7734,Unoccupied,2021-08-28 02:51:38.776473
C5470,Present,2021-08-28 02:51:38.776473
10171W,Unoccupied,2021-08-28 02:51:38.776473
6034E,Unoccupied,2021-08-28 02:51:38.776473
C5508,Present,2021-08-28 02:51:38.776473
C7174,Unoccupied,2021-08-28 02:51:38.776473
C6042,Unoccupied,2021-08-28 02:51:38.776473
C5732,Unoccupied,2021-08-28 02:51:38.776473
C5914,Present,2021-08-28 02:51:38.776473
C5564,Unoccupied,2021-08-28 02:51:38.776473
643W,Present,2021-08-28 02:51:38.776473
6243W,Unoccupied,2021-08-28 02:51:38.776473
C6080,Unoccupied,2021-08-28 02:51:38.776473
C7214,Present,2021-08-28 02:51:38.776473
11951W,Unoccupied,2021-08-28 02:51:38.776473
C7162,Unoccupied,2021-08-28 02:51:38.776473
12904N,Present,2021-08-28 02:51:38.776473
C6060,Unoccupied,2021-08-28 02:51:38.776473
11507S,Present,2021-08-28 02:51:38.776473
C6404,Unoccupied,2021-08-28 02:51:38.776473
7739S,Unoccupied,2021-08-28 02:51:38.776473
10194E,Unoccupied,2021-08-28 02:51:38.776473
6233W,Unoccupied,2021-08-28 02:51:38.776473
7644N,Unoccupied,2021-08-28 02:51:38.776473
C7216,Unoccupied,2021-08-28 02:51:38.776473
C5572,Unoccupied,2021-08-28 02:51:38.776473
C5900,Unoccupied,2021-08-28 02:51:38.776473
C7728,Unoccupied,2021-08-28 02:51:38.776473
7083S,Unoccupied,2021-08-28 02:51:38.776473
C6056,Unoccupied,2021-08-28 02:51:38.776473
5804E,Present,2021-08-28 02:51:38.776473
12909S,Unoccupied,2021-08-28 02:51:38.776473
15144N,Unoccupied,2021-08-28 02:51:38.776473
C5782,Unoccupied,2021-08-28 02:51:38.776473
12564N,Unoccupied,2021-08-28 02:51:38.776473
10180E,Unoccupied,2021-08-28 02:51:38.776473
C700,Present,2021-08-28 02:51:38.776473
6659S,Unoccupied,2021-08-28 02:51:38.776473
C5760,Unoccupied,2021-08-28 02:51:38.776473
C5438,Present,2021-08-28 02:51:38.776473
C806,Present,2021-08-28 02:51:38.776473
12007W,Present,2021-08-28 02:51:38.776473
12570N,Unoccupied,2021-08-28 02:51:38.776473
7648N,Present,2021-08-28 02:51:38.776473
6055W,Unoccupied,2021-08-28 02:51:38.776473
C6116,Unoccupied,2021-08-28 02:51:38.776473
C6122,Present,2021-08-28 02:51:38.776473
C6052,Unoccupied,2021-08-28 02:51:38.776473
15152N,Unoccupied,2021-08-28 02:51:38.776473
7079S,Unoccupied,2021-08-28 02:51:38.776473
C6180,Unoccupied,2021-08-28 02:51:38.776473
C5490,Unoccupied,2021-08-28 02:51:38.776473
C5540,Unoccupied,2021-08-28 02:51:38.776473
15008E,Unoccupied,2021-08-28 02:51:38.776473
C5792,Unoccupied,2021-08-28 02:51:38.776473
7640N,Unoccupied,2021-08-28 02:51:38.776473
C6352,Unoccupied,2021-08-28 02:51:38.776473
C5950,Present,2021-08-28 02:51:38.776473
6215W,Present,2021-08-28 02:51:38.776473
11514N,Present,2021-08-28 02:51:38.776473
C5462,Unoccupied,2021-08-28 02:51:38.776473
5842E,Unoccupied,2021-08-28 02:51:38.776473
C5936,Unoccupied,2021-08-28 02:51:38.776473
C5502,Unoccupied,2021-08-28 02:51:38.776473
12001W,Unoccupied,2021-08-28 02:51:38.776473
C5632,Unoccupied,2021-08-28 02:51:38.776473
6676N,Unoccupied,2021-08-28 02:51:38.776473
647W,Present,2021-08-28 02:51:38.776473
C5548,Unoccupied,2021-08-28 02:51:38.776473
10118E,Unoccupied,2021-08-28 02:51:38.776473
C5580,Unoccupied,2021-08-28 02:51:38.776473
C5528,Unoccupied,2021-08-28 02:51:38.776473
C7142,Unoccupied,2021-08-28 02:51:38.776473
11987W,Unoccupied,2021-08-28 02:51:38.776473
C5700,Unoccupied,2021-08-28 02:51:38.776473
7675S,Unoccupied,2021-08-28 02:51:38.776473
C5616,Unoccupied,2021-08-28 02:51:38.776473
7735S,Unoccupied,2021-08-28 02:51:38.776473
C5752,Unoccupied,2021-08-28 02:51:38.776473
C5652,Unoccupied,2021-08-28 02:51:38.776473
10195W,Unoccupied,2021-08-28 02:51:38.776473
C7198,Unoccupied,2021-08-28 02:51:38.776473
4505W,Unoccupied,2021-08-28 02:51:38.776473
10120E,Unoccupied,2021-08-28 02:51:38.776473
5084E,Unoccupied,2021-08-28 02:51:38.776473
C9170,Unoccupied,2021-08-28 02:51:38.776473
C6858,Unoccupied,2021-08-28 02:51:38.776473
4482E,Unoccupied,2021-08-28 02:51:38.776473
6235W,Unoccupied,2021-08-28 02:51:38.776473
10100E,Present,2021-08-28 02:51:38.776473
C7236,Unoccupied,2021-08-28 02:51:38.776473
10184E,Unoccupied,2021-08-28 02:51:38.776473
C7190,Unoccupied,2021-08-28 02:51:38.776473
10197W,Unoccupied,2021-08-28 02:51:38.776473
C6124,Unoccupied,2021-08-28 02:51:38.776473
C6428,Unoccupied,2021-08-28 02:51:38.776473
657W,Unoccupied,2021-08-28 02:51:38.776473
C7154,Unoccupied,2021-08-28 02:51:38.776473
7575S,Unoccupied,2021-08-28 02:51:38.776473
C7196,Unoccupied,2021-08-28 02:51:38.776473
7064N,Unoccupied,2021-08-28 02:51:38.776473
683W,Unoccupied,2021-08-28 02:51:38.776473
C6074,Present,2021-08-28 02:51:38.776473
11512N,Present,2021-08-28 02:51:38.776473
11531S,Present,2021-08-28 02:51:38.776473
C6070,Unoccupied,2021-08-28 02:51:38.776473
7578N,Unoccupied,2021-08-28 02:51:38.776473
10190E,Unoccupied,2021-08-28 02:51:38.776473
C6348,Unoccupied,2021-08-28 02:51:38.776473
C6372,Unoccupied,2021-08-28 02:51:38.776473
4688Ea,Unoccupied,2021-08-28 02:51:38.776473
C7686,Unoccupied,2021-08-28 02:51:38.776473
C6872,Unoccupied,2021-08-28 02:51:38.776473
5828E,Unoccupied,2021-08-28 02:51:38.776473
C6408,Unoccupied,2021-08-28 02:51:38.776473
C7208,Present,2021-08-28 02:51:38.776473
C6936,Unoccupied,2021-08-28 02:51:38.776473
C5892,Unoccupied,2021-08-28 02:51:38.776473
C7736B,Unoccupied,2021-08-28 02:51:38.776473
6668N,Unoccupied,2021-08-28 02:51:38.776473
C7212,Unoccupied,2021-08-28 02:51:38.776473
C6072,Unoccupied,2021-08-28 02:51:38.776473
C6280,Unoccupied,2021-08-28 02:51:38.776473
C7232,Unoccupied,2021-08-28 02:51:38.776473
C7220,Unoccupied,2021-08-28 02:51:38.776473
C9190,Unoccupied,2021-08-28 02:51:38.776473
C7694,Unoccupied,2021-08-28 02:51:38.776473
6197W,Unoccupied,2021-08-28 02:51:38.776473
C5898,Present,2021-08-28 02:51:38.776473
C6420,Unoccupied,2021-08-28 02:51:38.776473
C7200,Unoccupied,2021-08-28 02:51:38.776473
C7210,Present,2021-08-28 02:51:38.776473
C6918,Unoccupied,2021-08-28 02:51:38.776473
C7684,Unoccupied,2021-08-28 02:51:38.776473
C7204,Unoccupied,2021-08-28 02:51:38.776473
5347W,Unoccupied,2021-08-28 02:51:38.776473
10341W,Unoccupied,2021-08-28 02:51:38.776473
C9150,Unoccupied,2021-08-28 02:51:38.776473
7665S,Unoccupied,2021-08-28 02:51:38.776473
11506N,Unoccupied,2021-08-28 02:51:38.776473
C6924,Unoccupied,2021-08-28 02:51:38.776473
C7730,Unoccupied,2021-08-28 02:51:38.776473
C5894,Unoccupied,2021-08-28 02:51:38.776473
C6050,Unoccupied,2021-08-28 02:51:38.776473
C7218,Unoccupied,2021-08-28 02:51:38.776473
C7732,Present,2021-08-28 02:51:38.776473
C7740,Unoccupied,2021-08-28 02:51:38.776473
C6038,Present,2021-08-28 02:51:38.776473
11511S,Present,2021-08-28 02:51:38.776473
9443S,Unoccupied,2021-08-28 02:51:38.776473
C6706,Unoccupied,2021-08-28 02:51:38.776473
5795W,Unoccupied,2021-08-28 02:51:38.776473
10196E,Unoccupied,2021-08-28 02:51:38.776473
C9126,Unoccupied,2021-08-28 02:51:38.776473
C5874,Unoccupied,2021-08-28 02:51:38.776473
738E,Unoccupied,2021-08-28 02:51:38.776473
C6414,Present,2021-08-28 02:51:38.776473
C6682,Unoccupied,2021-08-28 02:51:38.776473
C668,Present,2021-08-28 02:51:38.776473
C7714,Unoccupied,2021-08-28 02:51:38.776473
C7716,Present,2021-08-28 02:51:38.776473
C7746,Unoccupied,2021-08-28 02:51:38.776473
C828,Unoccupied,2021-08-28 02:51:38.776473
C6418,Unoccupied,2021-08-28 02:51:38.776473
C6824,Unoccupied,2021-08-28 02:51:38.776473
C7698,Present,2021-08-28 02:51:38.776473
C6162,Unoccupied,2021-08-28 02:51:38.776473
C6904,Unoccupied,2021-08-28 02:51:38.776473
10182E,Unoccupied,2021-08-28 02:51:38.776473
C7682,Unoccupied,2021-08-28 02:51:38.776473
7577S,Unoccupied,2021-08-28 02:51:38.776473
C5426,Unoccupied,2021-08-28 02:51:38.776473
8887W,Present,2021-08-28 02:51:38.776473
11526N,Unoccupied,2021-08-28 02:51:38.776473
11929W,Unoccupied,2021-08-28 02:51:38.776473
C5856,Unoccupied,2021-08-28 02:51:38.776473
C9162,Unoccupied,2021-08-28 02:51:38.776473
7570N,Unoccupied,2021-08-28 02:51:38.776473
655W,Present,2021-08-28 02:51:38.776473
C6710,Present,2021-08-28 02:51:38.776473
5850E,Unoccupied,2021-08-28 02:51:38.776473
5808E,Unoccupied,2021-08-28 02:51:38.776473
2855S,Unoccupied,2021-08-28 02:51:38.776473
10105W,Unoccupied,2021-08-28 02:51:38.776473
C6912,Unoccupied,2021-08-28 02:51:38.776473
C6702,Unoccupied,2021-08-28 02:51:38.776473
6227W,Present,2021-08-28 02:51:38.776473
C6686,Present,2021-08-28 02:51:38.776473
C5740,Unoccupied,2021-08-28 02:51:38.776473
C6302,Unoccupied,2021-08-28 02:51:38.776473
C6378,Unoccupied,2021-08-28 02:51:38.776473
C7238,Unoccupied,2021-08-28 02:51:38.776473
C7734B,Unoccupied,2021-08-28 02:51:38.776473
7063S,Unoccupied,2021-08-28 02:51:38.776473
1914N,Unoccupied,2021-08-28 02:51:38.776473
7592N,Present,2021-08-28 02:51:38.776473
C6284,Unoccupied,2021-08-28 02:51:38.776473
661W,Unoccupied,2021-08-28 02:51:38.776473
5082E,Unoccupied,2021-08-28 02:51:38.776473
C6392,Unoccupied,2021-08-28 02:51:38.776473
9449S,Unoccupied,2021-08-28 02:51:38.776473
7085S,Unoccupied,2021-08-28 02:51:38.776473
C5778,Present,2021-08-28 02:51:38.776473
1906N,Unoccupied,2021-08-28 02:51:38.776473
6237W,Unoccupied,2021-08-28 02:51:38.776473
C6930,Unoccupied,2021-08-28 02:51:38.776473
C9138,Present,2021-08-28 02:51:38.776473
5437W,Unoccupied,2021-08-28 02:51:38.776473
C5916,Unoccupied,2021-08-28 02:51:38.776473
5822E,Unoccupied,2021-08-28 02:51:38.776473
C6172,Unoccupied,2021-08-28 02:51:38.776473
7672N,Unoccupied,2021-08-28 02:51:38.776473
12908N,Unoccupied,2021-08-28 02:51:38.776473
7097S,Unoccupied,2021-08-28 02:51:38.776473
C5458,Unoccupied,2021-08-28 02:51:38.776473
2893S,Unoccupied,2021-08-28 02:51:38.776473
10107W,Unoccupied,2021-08-28 02:51:38.776473
C6400,Unoccupied,2021-08-28 02:51:38.776473
C7712,Unoccupied,2021-08-28 02:51:38.776473
C6678,Unoccupied,2021-08-28 02:51:38.776473
C5734,Unoccupied,2021-08-28 02:51:38.776473
C6076,Unoccupied,2021-08-28 02:51:38.776473
11502N,Unoccupied,2021-08-28 02:51:38.776473
10185W,Unoccupied,2021-08-28 02:51:38.776473
6189W,Unoccupied,2021-08-28 02:51:38.776473
10102E,Unoccupied,2021-08-28 02:51:38.776473
C674,Unoccupied,2021-08-28 02:51:38.776473
C5456,Unoccupied,2021-08-28 02:51:38.776473
C6144,Unoccupied,2021-08-28 02:51:38.776473
C5910,Present,2021-08-28 02:51:38.776473
7660N,Present,2021-08-28 02:51:38.776473
C6146,Unoccupied,2021-08-28 02:51:38.776473
4700Ea,Unoccupied,2021-08-28 02:51:38.776473
C7734C,Unoccupied,2021-08-28 02:51:38.776473
10192E,Unoccupied,2021-08-28 02:51:38.776473
4704Ea,Unoccupied,2021-08-28 02:51:38.776473
C7736,Unoccupied,2021-08-28 02:51:38.776473
10176E,Present,2021-08-28 02:51:38.776473
7638N,Unoccupied,2021-08-28 02:51:38.776473
C9146,Unoccupied,2021-08-28 02:51:38.776473
C6406,Unoccupied,2021-08-28 02:51:38.776473
C5576,Unoccupied,2021-08-28 02:51:38.776473
C6412,Unoccupied,2021-08-28 02:51:38.776473
C7700,Unoccupied,2021-08-28 02:51:38.776473
C6160,Unoccupied,2021-08-28 02:51:38.776473
C6164,Unoccupied,2021-08-28 02:51:38.776473
4692Ea,Unoccupied,2021-08-28 02:51:38.776473
C5958,Unoccupied,2021-08-28 02:51:38.776473
12901S,Unoccupied,2021-08-28 02:51:38.776473
C7736A,Unoccupied,2021-08-28 02:51:38.776473
6213W,Unoccupied,2021-08-28 02:51:38.776473
C5558,Unoccupied,2021-08-28 02:51:38.776473
5444E,Unoccupied,2021-08-28 02:51:38.776473
7091S,Unoccupied,2021-08-28 02:51:38.776473
C6884,Unoccupied,2021-08-28 02:51:38.776473
C5720,Unoccupied,2021-08-28 02:51:38.776473
C6922,Unoccupied,2021-08-28 02:51:38.776473
C5888,Unoccupied,2021-08-28 02:51:38.776473
7066N,Unoccupied,2021-08-28 02:51:38.776473
C5964,Unoccupied,2021-08-28 02:51:38.776473
C6910,Unoccupied,2021-08-28 02:51:38.776473
C6690,Present,2021-08-28 02:51:38.776473
C5780,Present,2021-08-28 02:51:38.776473
C8014,Unoccupied,2021-08-28 02:51:38.776473
C5654,Unoccupied,2021-08-28 02:51:38.776473
C6894,Unoccupied,2021-08-28 02:51:38.776473
C5788,Unoccupied,2021-08-28 02:51:38.776473
2884N,Unoccupied,2021-08-28 02:51:38.776473
C5794,Unoccupied,2021-08-28 02:51:38.776473
C5450,Present,2021-08-28 02:51:38.776473
C5766,Present,2021-08-28 02:51:38.776473
C5776,Present,2021-08-28 02:51:38.776473
C5448,Present,2021-08-28 02:51:38.776473
7622N,Unoccupied,2021-08-28 02:51:38.776473
5419W,Unoccupied,2021-08-28 02:51:38.776473
6239W,Unoccupied,2021-08-28 02:51:38.776473
C6828,Unoccupied,2021-08-28 02:51:38.776473
5824E,Unoccupied,2021-08-28 02:51:38.776473
4580E,Unoccupied,2021-08-28 02:51:38.776473
C5754,Unoccupied,2021-08-28 02:51:38.776473
C6048,Unoccupied,2021-08-28 02:51:38.776473
C6130,Unoccupied,2021-08-28 02:51:38.776473
C6822,Unoccupied,2021-08-28 02:51:38.776473
C7186,Unoccupied,2021-08-28 02:51:38.776473
4531W,Unoccupied,2021-08-28 02:51:38.776473
C6078,Present,2021-08-28 02:51:38.776473
C9202,Present,2021-08-28 02:51:38.776473
C7176,Unoccupied,2021-08-28 02:51:38.776473
C6086,Unoccupied,2021-08-28 02:51:38.776473
C7244,Unoccupied,2021-08-28 02:51:38.776473
C7736C,Unoccupied,2021-08-28 02:51:38.776473
10178E,Present,2021-08-28 02:51:38.776473
C6374,Unoccupied,2021-08-28 02:51:38.776473
4684Ea,Unoccupied,2021-08-28 02:51:38.776473
1773S,Unoccupied,2021-08-28 02:51:38.776473
6207W,Unoccupied,2021-08-28 02:51:38.776473
11518N,Unoccupied,2021-08-28 02:51:38.776473
6195W,Unoccupied,2021-08-28 02:51:38.776473
C9198,Unoccupied,2021-08-28 02:51:38.776473
4517W,Unoccupied,2021-08-28 02:51:38.776473
C6390,Unoccupied,2021-08-28 02:51:38.776473
10188E,Unoccupied,2021-08-28 02:51:38.776473
6231W,Unoccupied,2021-08-28 02:51:38.776473
10122E,Unoccupied,2021-08-28 02:51:38.776473
C6090,Unoccupied,2021-08-28 02:51:38.776473
6217W,Unoccupied,2021-08-28 02:51:38.776473
13044N,Unoccupied,2021-08-28 02:51:38.776473
C6092,Unoccupied,2021-08-28 02:51:38.776473
4702Ea,Unoccupied,2021-08-28 02:51:38.776473
C7738,Unoccupied,2021-08-28 02:51:38.776473
7573S,Unoccupied,2021-08-28 02:51:38.776473
6193W,Unoccupied,2021-08-28 02:51:38.776473
5086E,Unoccupied,2021-08-28 02:51:38.776473
3707S,Unoccupied,2021-08-28 02:51:38.776473
10111W,Present,2021-08-28 02:51:38.776473
6538N,Present,2021-08-28 02:51:38.776473
5814E,Unoccupied,2021-08-28 02:51:38.776473
C6914,Present,2021-08-28 02:51:38.776473
C5942,Unoccupied,2021-08-28 02:51:38.776473
7095S,Unoccupied,2021-08-28 02:51:38.776473
C822,Unoccupied,2021-08-28 02:51:38.776473
C6952,Unoccupied,2021-08-28 02:51:38.776473
781W,Unoccupied,2021-08-28 02:51:38.776473
6241W,Unoccupied,2021-08-28 02:51:38.776473
690E,Present,2021-08-28 02:51:38.776473
8871W,Unoccupied,2021-08-28 02:51:38.776473
7073S,Unoccupied,2021-08-28 02:51:38.776473
10159W,Unoccupied,2021-08-28 02:51:38.776473
C5706,Unoccupied,2021-08-28 02:51:38.776473
7595S,Unoccupied,2021-08-28 02:51:38.776473
C5878,Present,2021-08-28 02:51:38.776473
C6938,Unoccupied,2021-08-28 02:51:38.776473
